hyper_lambda_team_interval___0,hyper_lambda_coeff_interval___0,attaque__0,attaque__1,attaque__2,attaque__3,attaque__4,attaque__5,attaque__6,attaque__7,attaque__8,attaque__9,attaque__10,attaque__11,attaque__12,attaque__13,attaque__14,attaque__15,attaque__16,attaque__17,attaque__18,attaque__19,attaque__20,attaque__21,attaque__22,attaque__23,attaque__24,attaque__25,attaque__26,attaque__27,attaque__28,attaque__29,attaque__30,attaque__31,attaque__32,attaque__33,defense__0,defense__1,defense__2,defense__3,defense__4,defense__5,defense__6,defense__7,defense__8,defense__9,defense__10,defense__11,defense__12,defense__13,defense__14,defense__15,defense__16,defense__17,defense__18,defense__19,defense__20,defense__21,defense__22,defense__23,defense__24,defense__25,defense__26,defense__27,defense__28,defense__29,defense__30,defense__31,defense__32,defense__33,coeff_home__0,coeff_recup__0,coeff_dynamique__0,coeff_perf__0,intercept__0,hyper_lambda_team__0,hyper_lambda_coeff__0
-1.62072783683,1.26954509926,0.362944430193,2.64436831916,-0.0402338444613,-2.60219685432,-0.515104244295,-0.112461104199,-0.729325139817,2.55063562412,2.64764854478,0.275705010734,-0.645365565506,1.25430633781,0.933725811934,-0.156517700413,-0.504395932353,0.0950268039031,-1.50753659436,2.0953134531,-0.644631897487,-1.82047307016,-1.0051583554,0.281180534181,-0.866740695043,1.24284201325,-0.731086290303,-3.42685145536e-06,-0.862718510611,0.316290865881,0.594835440886,3.44111400082,0.145731682129,-0.478930300416,-1.42260654029,0.965681050315,0.678052351601,0.763346691978,-0.766035372394,0.00043109660374,0.000163728132223,0.0184204244496,-1.58293600217,2.14506323285,1.99735450447,-0.132697057574,-0.281010039834,2.59027163317,1.43351826046,-0.66786653875,0.520283802482,-0.395092763081,-0.0484441843015,1.1096305692,-0.231652258298,-0.361027675282,-1.71824788692,0.28192761935,-2.21889790928,-0.776510301421,-0.315315871488,-0.979761237781,-0.206299070467,-1.41566813864,0.550579099616,-5.05460443493,-0.305951630755,1.31003253034,-0.788354646231,2.44036297691,0.325394076068,-0.00542136497007,0.00795257103232,0.170929553731,0.0770015755224,0.825522585273,3.90332433231
-1.55880951289,-0.159068620984,1.07634489597,3.53876918294,0.0737702535796,-0.70633686382,-0.383107900659,-0.289059401465,-0.52781866065,3.4994584871,3.49717737788,-0.756148421074,0.549782726752,1.90284617683,1.2560356905,0.272631566095,-0.386872469199,0.791757918609,-0.699672322556,2.938040776,-0.770900996697,-1.67884121161,-0.219997494911,-0.40773054482,-0.317207914486,1.82834054742,-1.05928921551,0.0051471542551,-0.311872135864,0.499401999143,0.716467163474,-3.65125630368,0.095416575527,-0.427412214963,-0.0729431728909,1.21189704811,1.81470294396,1.78300858259,-0.128786045087,0.313159973454,0.831332850603,-0.450053191343,-0.480862507463,3.60760753987,3.78421863785,0.717622352455,-0.645520764071,1.99667167237,1.14364137708,0.105199840925,1.58639580211,0.459834745325,0.911439293997,3.0281415787,-0.591889373938,-0.748192281721,-0.614785977406,0.0713611634162,-1.62478249171,0.239733863173,-0.919441565254,-0.685207769083,-0.704988329069,-0.755898737686,0.682834782948,-1.04343278923,-0.282264808678,-2.56685315609,-0.819106837472,-1.97968139212,0.329879721292,-0.00460753250758,-0.00469828359121,0.156255990268,0.106485232293,0.86908770272,2.30158242456
-1.53732777552,1.31234011006,0.83717933492,3.25544591852,0.0719158460096,-3.95539040266,-0.289065321605,-0.366432168059,-1.30055599485,3.14062483661,3.62336416555,0.924789689608,-0.805699460236,2.22184957411,1.93789589796,0.0622075802543,0.242608650105,0.413204139835,-1.168721948,2.82482720772,-0.58568230221,-0.180966492512,-0.746153224217,-0.984962987268,-0.274609649997,0.756829025397,-0.21189928924,0.175448950271,-0.197805145439,-0.31474552118,0.239016949885,-5.31595496975,0.0467037289408,-0.713154875229,-0.0790239296444,-1.74859870818,1.15443619744,1.70928926774,-0.849592022716,0.529871498638,0.302235269602,0.222435308759,-1.1782841178,3.10967516786,3.02809416401,0.158455599388,-0.163274879461,2.8309622593,1.90512846617,-0.596548884524,1.70129851941,-0.476542396206,0.766832005474,2.56136966605,-0.315312212114,-0.262158203867,-0.981761322691,0.782016049511,-2.32384184997,-2.07265908667,0.386537566705,1.37639318189,0.262064298055,-0.3392985687,-0.680122436748,-0.447386284687,0.351266591712,-1.91771329615,1.31858742839,0.865575315873,0.292589963728,0.00899276975456,-0.00224359255127,0.164709161352,0.0823788425345,0.884620367068,3.93952238752
-1.01512980455,0.525416310903,0.613636472322,2.48262642369,0.0664708216346,-2.09278856484,-0.319877494283,0.240818199982,-0.387905074767,3.21990144461,3.77156054042,-0.664845996036,-0.00507549116608,1.84734032284,1.70315851578,0.343912581229,-0.0940235299248,0.673774427908,-0.90203933646,3.1396718951,-0.754570572677,-1.62417407175,-0.508166963903,-0.900383673218,-0.441522757536,0.312448995514,-0.755695794765,0.0840116664462,0.0957805653951,0.367797223253,1.19552611484,-1.29712424467,-3.85384232095,0.00852752036557,-0.80521809855,0.0346083614787,2.16406610475,1.72918090799,-0.0363462576995,-0.332784231735,0.251709960412,-0.673672606271,-0.713976577744,3.11439163906,4.19887477026,0.983891304302,-0.544383940201,2.13855651496,1.65479832826,0.244957852564,1.09970211411,0.460312587206,0.818451274679,2.49029906082,-0.941408514747,-0.517634642849,-0.634300865242,0.0233495816781,-1.9981285978,-0.487315643407,-0.991338906398,-0.0789880158732,-0.92082005281,-0.981144963368,0.288061437443,0.279639138871,0.507892408536,2.66102780238,0.600640497581,-0.151174366676,0.345382448932,0.00812708080074,-0.00878791461371,0.135772859927,0.114164504992,1.32988570268,3.14206703125
2.21581143481,1.33903092386,0.0876950869286,1.1717884362,-0.21231347246,-0.48768395254,-0.245866561199,-0.121529336187,-0.57237490331,1.18126672498,1.6643400211,-0.175379038166,-0.151041858084,0.47242360031,0.546157883629,-0.185261365621,-0.176016483673,0.161663010598,-0.576479163438,0.836562898055,-0.607003246696,-0.737829669539,-0.254067394618,-0.604950711194,-0.370739750016,0.263607474476,-0.620048294426,-0.317446235705,0.105234898507,0.301615331899,0.892108779638,1.33901036151,-4.50572543217,0.317889083741,0.905885525619,0.0447858482549,0.990941805275,0.216900617609,-0.506944364973,-0.219398008842,0.336340554613,0.144941229633,-0.713972526085,1.09086925384,1.80767983375,-0.243320306238,-0.239564862279,0.617150113044,0.516682019665,-0.448019454841,0.93742023009,-0.380568416079,0.650176767668,1.19052558322,0.186818615688,-0.0755996628272,-0.366485422554,0.211432114492,-0.692884864463,-0.258776752561,-0.474799813116,-0.131109086738,-0.259019861852,-0.719702642461,0.268591459873,-0.441019414385,0.0302477389942,-4.19142472142,0.335287625555,0.718131450879,0.344917637878,0.00167910195166,-3.80305781423e-05,0.327366877646,0.150504934308,4.5083021227,3.96165266026
0.652441392925,1.26806188018,0.629685692993,2.34664905915,0.0212756761021,-1.27194795072,0.10051425651,0.214270448702,-1.23625760531,2.21210953932,2.85293996243,0.283610077358,0.122264157163,1.53256570795,0.79972036168,0.00755046714102,0.138370983527,0.280032744538,-0.690677213635,2.39330633715,-0.532912313842,-0.346550403225,-0.512802200473,-0.212636128429,-0.413436199845,0.174477237698,-0.394153393699,0.524449720346,-0.133358121084,-0.23948227498,1.12446097219,0.037982787157,0.28227925002,0.0637970840926,0.935696519467,-0.156523127298,1.21260790136,1.16094759338,-0.969221902839,0.116127154511,0.345541709566,-0.0598603492386,-0.807088636515,1.90900399096,2.02704855945,-0.0289298206194,-0.315648020081,1.45737217543,0.515092445712,-0.941375179861,0.874445051212,-0.531200084351,0.547142452795,1.20407462694,-0.00757208897139,-0.499434445547,-0.744706261221,0.169411203255,-2.20850094389,-1.51615132165,-0.280146416242,0.730891427069,-0.138337988761,-0.726165901602,-0.438242368707,-0.649943022614,-0.305371517098,0.293931710577,0.569573583909,0.883059256771,0.335126252752,0.0126494235397,-0.00651072975343,0.216937063703,0.0483712004583,3.28780206953,3.90205396621
3.67641843178,-0.190223565375,0.690712715828,1.81822123777,0.44708123714,-0.385635986434,0.255090004328,0.250572050071,-0.475609326061,1.7829911863,1.97311038387,0.37158897463,-0.000210729044856,1.06305157286,0.754321604213,0.229787967976,0.218327208008,0.520332838206,-0.333326288573,1.68039872797,-0.254496347234,-0.0556887679001,-0.300212845386,-0.561252909662,0.144407058056,0.683887116375,-0.48299837844,-0.91457777108,-0.0621087644424,-0.265273890652,0.0897022871955,0.237277301339,0.22210773765,0.118254206059,-0.880542922741,-0.345631632406,0.499853534938,0.530448218713,-0.675282926012,0.467202955338,0.448773307496,0.0592573213526,-0.0821429412442,1.21071477494,1.74403660983,-0.0399657999756,-0.120587318207,1.10158159323,0.55919890963,-0.625577481924,0.867076981628,-0.391256723683,0.572332884311,1.64960712658,0.237824290452,-0.161415174475,-0.204917165153,0.465258671456,-0.288553637603,-0.595974057597,-0.198380087806,0.570375137859,-0.161901967422,-1.0483785705,-0.649572446627,0.594628785094,-0.303149680828,0.836653289016,-0.164290840086,-0.902683403053,0.339218301976,0.00781251376457,0.000105566141096,0.289616602134,0.0584233113639,4.87655738837,2.2629349625
3.6846349916,-0.650203451041,0.794175843848,1.73020057849,0.458467062375,-0.302610002853,0.147419413235,0.209226316853,-0.515462933403,1.73398150814,2.13008153677,0.422147282053,-0.187327671395,1.12115564489,0.801608056848,0.290596786011,0.185505785127,0.554423332796,-0.285877584358,1.75409848043,-0.292169911989,-0.218532645181,-0.250323275816,-0.566781330327,0.0819223345443,0.416652760132,-0.599041184617,-1.07822223977,0.0683453767404,-0.278862620356,0.0871888193478,0.121055655703,0.133783225727,-0.0434644286324,-0.899801817156,-0.254108123481,0.633699040782,0.741733327779,-0.387764907842,0.613025231636,0.416654558384,0.00642398743609,0.272379283596,1.24079545451,1.78137283821,-0.0530052821207,-0.277591834246,1.08984329268,0.535225673862,-0.584880585224,0.687587213263,-0.138603864417,0.420564001718,1.65793324227,0.07122732962,-0.190902899614,-0.27263754528,0.418683456986,-0.435981824418,-0.543248483032,-0.346522730523,0.510312322744,-0.114917484999,-1.16469749273,-0.430457071488,0.719851953717,-0.27241326163,0.564877008201,-0.0892076242708,-0.94082670068,0.319321406484,-0.00263707323575,0.0120081878405,0.294692335597,0.0526881454936,4.87754276719,1.71471845782
3.92983550713,0.761357665843,0.178515823287,1.50392000758,-0.295107006751,-0.365353547574,-0.397147191708,-0.114118496087,-0.36214583253,1.69986557672,1.66915743903,-0.219733631121,0.181399874185,1.09690344966,0.700662467213,-0.0993009201962,-0.117219180676,0.177678976331,-0.61720798122,1.09723794096,-0.266241356479,-1.00766373495,-0.126483342285,-0.103570581768,-0.241611385308,0.03066103771,-0.194449981591,1.16202388557,0.237143645917,0.429687064686,0.782741123767,0.867339239646,0.847103746493,0.2160293161,-0.357969016735,0.854678427615,1.23779403127,0.772155886707,-0.143054412838,-0.505582782213,-0.0472045179171,-0.167258409777,-1.15170522702,1.91210670783,1.86396624756,0.476447727877,-0.181706118197,1.24537272432,0.752385902239,0.19842672717,0.596739433642,0.0779404924734,0.346165335704,0.727371065445,-0.6756125174,-0.155470958065,-0.731088200292,0.160602111421,-0.869567784072,-0.914151581607,0.00900236054015,-0.0397418673906,-0.122651995394,-0.831355538803,-0.169250089609,0.0623853427222,-0.477988067727,0.148633111059,-0.13549029004,0.370560581674,0.323227391705,-0.00110871186164,-0.00363574581361,0.29117622993,0.101948480473,4.9036582959,3.40824212567
2.47037606922,-0.193735936035,1.19688285635,1.74376826115,0.410253069632,-1.00625172241,-0.250726134189,0.267558348806,-0.423379525782,1.84760124893,2.00637470391,-0.00373413783952,0.148059372078,0.828501094125,1.15944083973,0.0364094357104,0.12807542377,0.524035608558,-0.290269405779,1.3503677517,-0.230891382096,0.0343685573382,-0.595189097937,-0.772468611864,0.154500034724,0.765182749346,-0.254648680134,-0.982638653924,-0.415461328649,-0.377992686232,0.0687150112712,-0.814452725446,-0.666687064636,-0.232335127823,0.365090367883,-0.062731747609,0.164128535991,0.553381881769,-0.18579885211,0.431968200027,0.0695462958957,0.0941943864462,0.11520652716,1.15705354834,1.58551412348,0.100581558856,-0.137884900496,1.18168985153,0.798541969302,-0.0646034157504,0.675795036615,-0.0125326976694,0.649845237341,1.64109242319,-0.381268892814,-0.175604127475,-0.460430027095,0.199116320155,-0.958110352031,-0.646161277966,-0.150998581519,0.475205395108,-0.298643980155,-0.029799758897,-0.198262944555,-0.0596166383735,-1.15534776766,-0.287230664359,0.570808905358,0.266863864298,0.308150711174,0.0025660269525,0.0215369233051,0.283900513991,0.0686289555092,4.6101940112,2.25858470703
0.468194279883,-1.18842707345,0.283174090297,1.89639995086,-0.101464903792,-1.28202588447,0.0648418130208,0.0438429338778,-0.976244836962,1.88522463343,2.0889641791,0.346482807562,-0.0578065507434,1.45628593261,1.19389023531,0.29854874687,0.00303312208574,0.521956582331,-0.458582950395,1.91061987935,0.0568617306554,-0.414968709966,0.426706441993,-0.30111406273,0.243526241988,0.803776773681,-0.0867400501342,-0.12764979811,0.198120955985,-0.18967125768,0.412101136171,-0.806308665438,0.303558425395,0.325394949599,0.3069918527,-0.0707744996245,1.14933032781,1.03523272032,-0.19471883362,-0.178624865045,0.332935748839,-0.0880834135347,-0.627512498105,1.0708317982,1.61705815762,0.346988715869,-0.34511836879,1.3361846719,0.906355030671,-0.112213371625,0.699414754506,0.0461443876889,0.0823602051793,1.39085556274,-0.0882334522145,-0.241680489217,-0.120679534909,0.0900430192727,-1.51752305112,-0.0321778364815,-0.472784515087,0.0875759892478,-0.25860040517,-0.382810568797,-0.354048550759,0.0539860317118,-0.683863130576,0.174973497499,0.190470305562,0.0880731778257,0.32282720415,0.00521198967406,-0.000732502141871,0.314506569224,0.0279383422722,3.07478138854,1.16770185228
1.73901321335,1.70588296882,0.31964154014,2.00176733608,0.308704823159,-0.100197733545,-0.534343071765,-0.0497774146775,0.0577480860518,1.86377155039,1.89017323132,-0.0658071733976,-0.244860394623,1.06602840526,0.502182305145,0.193497550214,-0.493536798551,-0.231757308627,-0.204449854214,1.70766236068,-0.386428476855,-0.395093129454,-0.935413015694,-0.875655008333,-0.378889155586,0.109649089498,-0.335445399387,0.357210194563,-0.195322543437,0.19610069427,0.309100735428,0.720351283391,-0.298794529119,0.936049122347,-2.19936430363,-0.394291851841,0.727159143313,0.354249129984,-0.582526813675,0.167169196603,0.464184204616,0.00873142103414,-0.427479331635,1.85517398307,2.21203736041,0.198644005056,-0.241801196024,1.06332273472,0.888943994501,-0.357737617298,0.816267406322,0.00176820761001,0.315744312788,1.69580573977,-0.0173338184051,-0.288583659107,-0.441885703898,0.406077077902,-0.446054341575,-1.3666934379,0.215091445631,0.617333977657,0.173514892164,-0.36970737349,0.172945138201,-0.148271085958,0.472983285545,-0.075826851343,-0.255302591904,-0.084223381143,0.320549786968,0.00321362327984,-0.00376278156594,0.289168795373,0.128059714261,4.25280840924,4.23150761768
